postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7107725003030200320,1694613695,Videos,16213552,454,11,36,yes,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7107725003030200320-_yVW?utm_source=share&utm_medium=member_desktop,13-09-2023
7107324360624939009,1694518175,Videos,16213552,446,6,15,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ai-ibm-activity-7107324360624939009-y0kH?utm_source=share&utm_medium=member_desktop,12-09-2023
7107244878396366849,1694499225,Videos,16213552,150,2,9,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-aiforbusiness-activity-7107244878396366849-Cq9A?utm_source=share&utm_medium=member_desktop,12-09-2023
7106951678137958400,1694429320,Videos,16213552,247,3,17,yes,https://www.linkedin.com/posts/ibm_ai-ibm-thinkmumbai-activity-7106951678137958400-TS2L?utm_source=share&utm_medium=member_desktop,11-09-2023
7106244978758078464,1694260830,Videos,16213552,1222,15,117,no,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7106244978758078464-8pve?utm_source=share&utm_medium=member_desktop,09-09-2023
7105975270808977408,1694196527,Videos,16213552,469,18,31,no,https://www.linkedin.com/posts/ibm_you-cant-achieve-what-you-cant-dream-activity-7105975270808977408-HEhD?utm_source=share&utm_medium=member_desktop,08-09-2023
7105848488608894976,1694166299,Videos,16213552,111,3,5,yes,https://www.linkedin.com/posts/ibm_ibm-ai-ai-activity-7105848488608894976-Avrv?utm_source=share&utm_medium=member_desktop,08-09-2023
7105500229411487744,1694083268,Videos,16213551,249,1,20,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-saniamirza-activity-7105500229411487744-4PVD?utm_source=share&utm_medium=member_desktop,07-09-2023
7105153091599044609,1694000504,Videos,16213551,462,3,28,yes,https://www.linkedin.com/posts/ibm_hybridcloud-ai-thinkmumbai-activity-7105153091599044609-_ar8?utm_source=share&utm_medium=member_desktop,06-09-2023
7104269716617138177,1693789891,Videos,16213551,301,1,35,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ibmapac-ibmpartners-activity-7104269716617138177-Oyn1?utm_source=share&utm_medium=member_desktop,04-09-2023
7103240282673987584,1693544455,Videos,16213551,455,4,58,no,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-aiforbusiness-activity-7103240282673987584-ISY_?utm_source=share&utm_medium=member_desktop,01-09-2023
7103033390282543105,1693495128,Videos,16213551,1484,24,244,no,https://www.linkedin.com/posts/ibm_usopen-watsonx-ai-activity-7103033390282543105-OHl8?utm_source=share&utm_medium=member_desktop,31-08-2023
