postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7099737706091446273,1692709375,Videos,16216864,490,3,35,no,https://www.linkedin.com/posts/ibm_lifeatibm-activity-7099737706091446273-rfjX?utm_source=share&utm_medium=member_desktop,22-08-2023
7097925878944317441,1692277402,Videos,16216864,333,6,57,no,https://www.linkedin.com/posts/ibm_welcome-to-our-dynamic-world-of-delivery-activity-7097925878944317441-W0ss?utm_source=share&utm_medium=member_desktop,17-08-2023
7097902794799554560,1692271898,Videos,16216864,1576,19,276,no,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7097902794799554560-a7e5?utm_source=share&utm_medium=member_desktop,17-08-2023
7097819969991704576,1692252151,Videos,16216864,1077,20,34,no,https://www.linkedin.com/posts/ibm_curious-about-what-makes-ibm-a-leader-in-activity-7097819969991704576--vTz?utm_source=share&utm_medium=member_desktop,17-08-2023
7097804361912786944,1692248430,Videos,16216864,258,2,21,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-think2023-activity-7097804361912786944-fQah?utm_source=share&utm_medium=member_desktop,17-08-2023
7097563200237289474,1692190933,Videos,16216864,830,43,45,no,https://www.linkedin.com/posts/ibm_what-ive-been-missing-the-most-from-ibm-activity-7097563200237289474-211N?utm_source=share&utm_medium=member_desktop,16-08-2023
7097473286145511424,1692169496,Videos,16216867,123,1,5,no,https://www.linkedin.com/posts/ibm_securetothecore-ibmapac-ibmsecurity-activity-7097473286145511424-4o3L?utm_source=share&utm_medium=member_desktop,16-08-2023
7097234763131846656,1692112627,Videos,16216867,2219,18,233,no,https://www.linkedin.com/posts/ibm_usopen-watsonx-activity-7097234763131846656-RXt-?utm_source=share&utm_medium=member_desktop,15-08-2023
7097200905820770304,1692104555,Videos,16216867,445,6,45,no,https://www.linkedin.com/posts/ibm_listen-to-how-ibm-consulting-teams-are-powering-activity-7097200905820770304-Wj5n?utm_source=share&utm_medium=member_desktop,15-08-2023
7096686997372637185,1691982030,Videos,16216867,125,1,7,no,https://www.linkedin.com/posts/ibm_ibmapac-sustainability-activity-7096686997372637185-SF_J?utm_source=share&utm_medium=member_desktop,14-08-2023
7096172725412507648,1691859418,Videos,16216867,21482,414,1385,no,https://www.linkedin.com/posts/ibm_unveiled-in-1981-the-ibm-model-5150-set-activity-7096172725412507648-A3cn?utm_source=share&utm_medium=member_desktop,12-08-2023
7095655667520196609,1691736142,Videos,16216867,179,8,25,no,https://www.linkedin.com/posts/ibm_join-us-in-our-journey-towards-a-more-inclusive-activity-7095655667520196609-CanC?utm_source=share&utm_medium=member_desktop,11-08-2023
7095253230460284928,1691640193,Videos,16216867,170,2,16,yes,https://www.linkedin.com/posts/ibm_dyk-security-infosec-activity-7095253230460284928--jry?utm_source=share&utm_medium=member_desktop,10-08-2023
7094521965637496832,1691465846,Videos,16216867,119,3,16,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ibm-aiforbusiness-activity-7094521965637496832-xbGT?utm_source=share&utm_medium=member_desktop,08-08-2023
7094201840128438272,1691389522,Videos,16216867,147,6,13,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-automation-activity-7094201840128438272-gc6g?utm_source=share&utm_medium=member_desktop,07-08-2023
7094150365620686848,1691377250,Videos,16216867,251,3,31,no,https://www.linkedin.com/posts/ibm_ibmapac-sustainability-activity-7094150365620686848-Y3iZ?utm_source=share&utm_medium=member_desktop,07-08-2023
7094112587893657600,1691368243,Videos,16216872,64,2,4,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-aiforbusiness-activity-7094112587893657600-6NDl?utm_source=share&utm_medium=member_desktop,07-08-2023
7092732202894950400,1691039133,Videos,16216872,272,4,33,yes,https://www.linkedin.com/posts/ibm_ibm-thinkmumbai-ibmindia-activity-7092732202894950400-Hxfa?utm_source=share&utm_medium=member_desktop,03-08-2023
7092097377112625153,1690887779,Videos,16216872,254,1,59,no,https://www.linkedin.com/posts/ibm_thinkmumbai-think-ibmindia-activity-7092097377112625153-6uj_?utm_source=share&utm_medium=member_desktop,01-08-2023
7091633963533832192,1690777293,Videos,16216872,101,2,15,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ecosystem-aiforbusiness-activity-7091633963533832192-bhj-?utm_source=share&utm_medium=member_desktop,31-07-2023
7091606107986554880,1690770651,Videos,16216872,97,1,9,no,https://www.linkedin.com/posts/ibm_ibmapac-transformation-activity-7091606107986554880-NEG5?utm_source=share&utm_medium=member_desktop,31-07-2023
7090698337661718529,1690554222,Videos,16216872,664,22,52,no,https://www.linkedin.com/posts/ibm_everybodys-is-an-inventor-john-cohn-activity-7090698337661718529-FwoH?utm_source=share&utm_medium=member_desktop,28-07-2023
7090565754256834560,1690522612,Videos,16216872,304,1,61,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-activity-7090565754256834560-qPJX?utm_source=share&utm_medium=member_desktop,28-07-2023
7090053509215068160,1690400483,Videos,16216872,651,11,109,no,https://www.linkedin.com/posts/ibm_ai-activity-7090053509215068160-K-FN?utm_source=share&utm_medium=member_desktop,27-07-2023
7089868404546797568,1690356351,Videos,16216872,133,5,24,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-planninganalytics-activity-7089868404546797568-_bgh?utm_source=share&utm_medium=member_desktop,26-07-2023
7089830152574001152,1690347231,Videos,16216872,101,2,4,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-ibmwatson-activity-7089830152574001152-O7lz?utm_source=share&utm_medium=member_desktop,26-07-2023
7089069435897999361,1690165862,Videos,16216874,144,2,13,no,https://www.linkedin.com/posts/ibm_ibmapac-automation-activity-7089069435897999361-PqQb?utm_source=share&utm_medium=member_desktop,24-07-2023
7087352220303699968,1689756445,Videos,16216874,99,2,11,no,https://www.linkedin.com/posts/ibm_securetothecore-ibmapac-ibmsecurity-activity-7087352220303699968-UKSo?utm_source=share&utm_medium=member_desktop,19-07-2023
7086924994202529794,1689654587,Videos,16216874,77,2,3,yes,https://www.linkedin.com/posts/ibm_ibmskillsbuild-reinventrefresh-ibmimpact-activity-7086924994202529794-KbnB?utm_source=share&utm_medium=member_desktop,18-07-2023
7086708210774016000,1689602902,Videos,16216874,685,15,78,no,https://www.linkedin.com/posts/ibm_wimbledon-activity-7086708210774016000-JlBb?utm_source=share&utm_medium=member_desktop,17-07-2023
7086562932897026048,1689568265,Videos,16216874,164,8,28,yes,https://www.linkedin.com/posts/ibm_cybersecurity-dyk-ibmpartnerplus-activity-7086562932897026048-I69n?utm_source=share&utm_medium=member_desktop,17-07-2023
7085654559263518720,1689351692,Videos,16216874,3734,42,615,no,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7085654559263518720-EERE?utm_source=share&utm_medium=member_desktop,14-07-2023
7084951032354525186,1689183958,Videos,16216874,673,13,66,no,https://www.linkedin.com/posts/ibm_wimbledon-activity-7084951032354525186-WvJm?utm_source=share&utm_medium=member_desktop,12-07-2023
7084496700957962240,1689075637,Videos,16216874,4238,69,1000,yes,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7084496700957962240-omAu?utm_source=share&utm_medium=member_desktop,11-07-2023
7082645119094439936,1688634185,Videos,16216874,682,20,27,no,https://www.linkedin.com/posts/ibm_meet-distinguished-engineer-rahul-hear-activity-7082645119094439936-IxfL?utm_source=share&utm_medium=member_desktop,06-07-2023
7082610638035841024,1688625964,Videos,16216874,141,1,4,yes,https://www.linkedin.com/posts/ibm_ai-sustainability-ibmconsulting-activity-7082610638035841024-ZzCr?utm_source=share&utm_medium=member_desktop,06-07-2023
7082342918459457537,1688562135,Videos,16216881,65,6,15,no,https://www.linkedin.com/posts/ibm_womeninfocus-ai-financetransformation-activity-7082342918459457537-GoaW?utm_source=share&utm_medium=member_desktop,05-07-2023
7081891337716830208,1688454470,Videos,16216881,108,8,6,yes,https://www.linkedin.com/posts/ibm_ibm-ibmpartnerplus-ibmpartners-activity-7081891337716830208-G4s-?utm_source=share&utm_medium=member_desktop,04-07-2023
7081557710743207936,1688374927,Videos,16216881,3951,34,578,no,https://www.linkedin.com/posts/ibm_get-match-insights-before-the-match-even-activity-7081557710743207936-4NDU?utm_source=share&utm_medium=member_desktop,03-07-2023
7081544007570391040,1688371660,Videos,16216881,83,3,8,no,https://www.linkedin.com/posts/ibm_ibm-ibmisa-ibmskillsbuild-activity-7081544007570391040-4reQ?utm_source=share&utm_medium=member_desktop,03-07-2023
7080623760537513984,1688152256,Videos,16216881,164,11,6,no,https://www.linkedin.com/posts/ibm_beequal-pridemonth-activity-7080623760537513984-tG2b?utm_source=share&utm_medium=member_desktop,01-07-2023
7080484236754907137,1688118991,Videos,16216881,98,0,2,yes,https://www.linkedin.com/posts/ibm_ibmskillsbuild-reinventrefresh-ibmimpact-activity-7080484236754907137-GQYy?utm_source=share&utm_medium=member_desktop,30-06-2023
7080192106052415488,1688049341,Videos,16216881,243,6,28,yes,https://www.linkedin.com/posts/ibm_think2023-ai-activity-7080192106052415488-fy85?utm_source=share&utm_medium=member_desktop,29-06-2023
7079800254241374208,1687955916,Videos,16216881,905,12,39,no,https://www.linkedin.com/posts/ibm_ibmindia-inclusiveibm-activity-7079800254241374208-fA1k?utm_source=share&utm_medium=member_desktop,28-06-2023
7079645906186235905,1687919117,Videos,16216881,63,1,7,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-foundationmodel-watsonx-activity-7079645906186235905-FXH_?utm_source=share&utm_medium=member_desktop,28-06-2023
7079413802693210112,1687863779,Videos,16216881,294,8,33,no,https://www.linkedin.com/posts/ibm_pride-pride2023-allyship-activity-7079413802693210112-fRhL?utm_source=share&utm_medium=member_desktop,27-06-2023
7079289461733257216,1687834134,Videos,16216883,112,2,3,yes,https://www.linkedin.com/posts/ibm_dyk-ai-sustainability-activity-7079289461733257216-JI3P?utm_source=share&utm_medium=member_desktop,27-06-2023
7078030973015130113,1687534087,Videos,16216883,853,25,37,no,https://www.linkedin.com/posts/ibm_nationaltypewriterday-activity-7078030973015130113-OmVM?utm_source=share&utm_medium=member_desktop,23-06-2023
7077754458587201536,1687468161,Videos,16216883,290,4,6,yes,https://www.linkedin.com/posts/ibm_canneslions2023-activity-7077754458587201536-VkO2?utm_source=share&utm_medium=member_desktop,23-06-2023
7077474347455561729,1687401377,Videos,16216883,72,2,2,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ibmapac-ibmpartners-activity-7077474347455561729-Sp85?utm_source=share&utm_medium=member_desktop,22-06-2023
7077159642673410049,1687326346,Videos,16216883,173,1,22,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-cricket-technology-activity-7077159642673410049-N9Qe?utm_source=share&utm_medium=member_desktop,21-06-2023
7076619336953561088,1687197527,Videos,16216883,214,2,22,yes,https://www.linkedin.com/posts/ibm_diversity-is-key-when-it-comes-to-solving-activity-7076619336953561088-efsr?utm_source=share&utm_medium=member_desktop,19-06-2023
7076435303472750592,1687153650,Videos,16216883,257,14,47,yes,https://www.linkedin.com/posts/ibm_aws-powerofpartnerships-ibmapac-activity-7076435303472750592-kTVf?utm_source=share&utm_medium=member_desktop,19-06-2023
7075550887741386752,1686942789,Videos,16216883,14781,338,1837,no,https://www.linkedin.com/posts/ibm_today-at-ibm-were-blowing-out-birthday-activity-7075550887741386752-N3vO?utm_source=share&utm_medium=member_desktop,17-06-2023
7074575491491393536,1686710236,Videos,16216883,123,1,3,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ibmapac-ibmpartners-activity-7074575491491393536-E5YT?utm_source=share&utm_medium=member_desktop,14-06-2023
7073977585424093184,1686567684,Videos,16216883,357,9,23,no,https://www.linkedin.com/posts/ibm_meet-abbie-an-application-developer-based-activity-7073977585424093184-mIjo?utm_source=share&utm_medium=member_desktop,12-06-2023
7073850159222173696,1686537303,Videos,16216889,107,0,2,yes,https://www.linkedin.com/posts/ibm_ai-automation-ibmapac-activity-7073850159222173696-Cik5?utm_source=share&utm_medium=member_desktop,12-06-2023
7072913090715029504,1686313889,Videos,16216889,2941,58,94,no,https://www.linkedin.com/posts/ibm_ibm-ahmedabad-digitaltransformation-activity-7072913090715029504-nXBF?utm_source=share&utm_medium=member_desktop,09-06-2023
7072904600894242816,1686311865,Videos,16216889,443,5,0,no,https://www.linkedin.com/posts/ibm_worldoceansday-activity-7072904600894242816-ZEZT?utm_source=share&utm_medium=member_desktop,09-06-2023
7072658569422123008,1686253206,Videos,16216889,1083,25,122,no,https://www.linkedin.com/posts/ibm_worldoceansday-activity-7072658569422123008-U9bR?utm_source=share&utm_medium=member_desktop,09-06-2023
7071694574963879936,1686023372,Videos,16216889,106,4,4,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-claritasolutions-activity-7071694574963879936-EAcS?utm_source=share&utm_medium=member_desktop,06-06-2023
